date,open_price,close_price,avg_load,max_solar,avg_wind_onshore,avg_temp,gas_price,price_yesterday,target
2025-01-22,123.69,113.92,1.2569547711710742,-1.8903301252988007,-0.6972557664590133,-1.6948984727904028,1.8036287416020087,1.5675373061410336,0
2025-01-23,109.1,70.33,1.6958246021676546,-0.9244143581214483,1.4965190728234847,-1.1156481145701018,1.8633057311049246,1.0566177890303645,0
2025-01-24,58.53,57.36,1.8035244184556456,-2.1886978458025133,2.2754219236956437,-0.7036075704995806,1.948202480299491,-0.6078800996732282,0
2025-01-25,77.87,116.4,1.2058515495503128,-1.7861003349361704,-0.8095414539737507,-1.0448660460036305,1.948202480299491,-1.1031436375600279,1
2025-01-26,107.47,36.1,1.2309329201277566,0.24439145899842862,0.5667718824840643,-1.2972195078493107,1.948202480299491,1.1513173706771853,0
2025-01-27,30.35,61.6,1.8296040009861119,-0.3077877357471089,2.770898341106689,-0.4871580564774728,1.6784097022027693,-1.9149634382904333,1
2025-01-28,55.73,75.79,1.913768861061848,-1.6731184247720978,2.0764809773380106,-0.6824071441656616,1.731488498763102,-0.9412379011961086,1
2025-01-29,71.91,131.34,1.9858404548742739,-1.2378993764640158,1.0893252430598959,-0.8181582611747877,2.161397425599836,-0.3993882787895019,1
2025-01-30,125.79,120.0,1.856995124481055,-1.9810339123319294,-0.6513289313080578,-1.1221450194143674,2.2449745362058855,1.721805979468919,0
2025-01-31,116.49,137.0,1.8578699785555541,-0.6936766542652439,-0.7365376756580095,-1.5304241975224189,2.4665271925668355,1.2887845053257956,1
2025-02-01,129.48,133.26,1.3613098619407407,0.16164414451206566,-1.1336963111268032,-1.7622611177546295,2.4665271925668355,1.9379348633886786,1
2025-02-02,126.91,129.54,1.2502922121519426,0.23325239743295667,-1.0384071689041516,-2.003330481712901,2.4665271925668355,1.7951217846148442,1
2025-02-03,126.63,132.4,1.5961933779982191,0.37885584503876846,-0.8627008615894235,-1.8063716822235896,2.548198158545027,1.6530724121446132,1
2025-02-04,125.54,94.84,1.5184653320239125,-0.8265497457962305,0.2340283455291597,-1.4774231316876216,2.292188272372812,1.7622824135598987,0
2025-02-05,98.84,133.67,1.7273531489083218,0.30565629760852425,-0.26646566902928365,-1.2031853587875736,2.4959991210437056,0.3280419753927287,1
2025-02-06,126.84,126.05,1.8140986558028005,-0.950670717525775,-0.20209577409329885,-1.419976815169906,2.652009727508332,1.8107777638387135,0
2025-02-07,112.7,78.4,1.6201324546205231,-1.082748161802085,1.8157919435628533,-1.4367319908209062,2.83104069601708,1.5198056621658216,0
2025-02-08,72.5,135.0,1.3247779196471001,-1.4201025977849495,0.25355629118389666,-1.198740108104655,2.83104069601708,-0.2997246061692593,1
2025-02-09,135.7,107.5,1.3011035690321133,-0.2783487873240759,-0.15395396362502384,-1.3649240951737616,2.83104069601708,1.8615642330283395,0
2025-02-10,86.32,63.0,1.4923265377117554,-1.2856382117446097,0.9198118259180821,-1.6860079714245662,3.170627692795346,0.8114680655736757,0
2025-02-11,65.0,130.55,1.584538278919429,-1.9897860321333716,0.8355975602820287,-1.4596421289559478,3.130598655610343,-0.8877784599438713,1
2025-02-12,128.13,138.58,1.5781374853185275,-1.3309901052611741,-0.9830779895490637,-1.3221813001456992,2.8219498524073,1.6916395804765854,1
2025-02-13,135.12,137.57,1.584916740890744,-0.9610141318365704,-0.6904752297733407,-1.8234688002348147,2.1946816433324208,1.9982676613733472,1
2025-02-14,132.76,132.9,1.088363779032884,-0.7804022050249897,-1.2129381831933632,-1.8381723217244679,2.0923363394674688,1.959700493041375,1
2025-02-15,128.04,134.11,0.2118552286674018,-0.8193889205041415,-1.0771918387461987,-1.7478995386252003,2.0923363394674688,1.7813750711499836,1
2025-02-16,128.9,128.05,1.0522690170607365,0.39556443738697633,-0.2676861656327047,-1.826546281476835,2.0923363394674688,1.8275793025179892,0
2025-02-17,121.06,133.01,1.2055281051928208,0.9198959782188341,-0.6772757850252314,-2.1585723132548233,1.7185853658976074,1.5961762925261613,1
2025-02-18,125.06,104.95,1.4558476393058812,0.8148705406015272,-0.00012618801606575057,-2.0867644176076787,1.8767953700097615,1.7855754558198016,0
2025-02-19,99.7,87.65,1.4488821133370922,0.6334629665352699,0.6230503369751466,-1.7639708295557517,1.73735355915651,0.7140955118642434,0
2025-02-20,86.67,74.03,1.5661451257998498,-1.757457033767814,0.7048688129822618,-0.8349134368257882,1.6244511465834246,0.05348955924730944,0
2025-02-21,70.09,53.83,1.3182138002150339,0.1361834323624155,1.0890992251703733,0.11876380584033895,1.5806098201427072,-0.4665944335066006,0
2025-02-22,49.16,106.0,0.8603927450564259,-1.6476577126224476,0.6770686125710044,-0.27412796605761014,1.5806098201427072,-1.2379378001460266,1
2025-02-23,92.6,10.0,0.9482388509431036,0.29690417780708206,0.620021697255546,-0.3151610492845497,1.5806098201427072,0.7541900928034213,0
2025-02-24,11.89,90.58,1.3432482947986373,-1.8242914031606456,1.8167412186988474,-0.2194171884216902,1.573131868141113,-2.9116001644928597,1
2025-02-25,89.97,119.08,1.430481065313288,-0.8313236293242899,-0.45993698246047393,-0.6444515421807424,1.1548064355813583,0.16537253272520608,1
2025-02-26,113.54,101.65,1.2842736069492005,0.3708993724920028,-0.31899222655429366,-0.7672088495013374,0.7215250990184162,1.2536540153600395,0
2025-02-27,103.81,97.1,1.6991996737240955,-0.7700587907141944,-0.19025243668232417,-1.073931146622713,1.2485007753660358,0.5880839717696837,0
2025-02-28,110.54,126.47,1.289386791014059,-0.20037535636577233,-0.34322134431109697,-1.0975251694782033,1.159058604366579,0.4143407876999117,1
2025-03-01,119.47,123.97,0.7637642983660445,-0.8313236293242899,-1.0714961879302336,-1.2524250586599015,1.159058604366579,1.535843494541493,1
2025-03-02,107.72,108.28,0.9153252419423564,0.7750881778676988,-1.1684578625353514,-1.5092237711885,1.159058604366579,1.440380206591069,1
2025-03-03,103.85,121.29,0.9536996575096445,0.8912526770504776,-0.9965938593425042,-1.6271938854659524,1.2899960776493904,0.841252611414208,1
2025-03-04,109.76,92.0,0.9322427881190211,0.8618137286274447,-0.8252722990845109,-1.4999913274624384,1.0335463119476689,1.3380435619082147,0
2025-03-05,92.9,84.1,0.6823308284366082,1.0074171762332564,-0.2285398671674218,-0.9569868594259343,0.746744858710067,0.21959568028104695,0
2025-03-06,84.14,84.58,1.3864139303678311,0.7902054757065536,-0.11381318644584232,-0.614018672120762,0.2675694245687147,-0.08206830964229304,1
2025-03-07,86.0,117.57,0.8901210069179026,0.8172574823655568,-0.29105641540932276,-0.2744699084178346,0.5213799130934019,-0.06373935835581149,1
2025-03-08,102.51,84.97,0.7214683358404513,0.9389915123310716,-0.47354325940972347,-0.2115525141365266,0.5213799130934019,1.1959941894379833,0
2025-03-09,86.8,94.94,0.8677004657802422,0.9652478717353983,-0.6512837277301534,-0.25053394320211986,0.5213799130934019,-0.04884708543554533,1
2025-03-10,91.98,100.64,0.948592641338713,0.9771825805555469,-0.792364094370047,-0.48955165299904446,0.7062759419955581,0.3318605069107455,1
2025-03-11,97.61,100.93,1.1981216981661829,-1.2235777258798375,-0.5839303966524726,-1.0164848301049971,0.9229899235319472,0.5495168034377123,1
2025-03-12,98.68,108.52,0.6285981102772094,0.12822695981564983,-0.9459206485115781,-1.2684963495904529,0.8561282350471069,0.5605905448399617,1
2025-03-13,102.51,109.09,0.6042835322726797,0.12981825432500296,-0.7721580950467427,-1.3998022159166603,0.8300287162964461,0.8504170870574485,1
2025-03-14,106.0,112.15,0.36519079868417115,0.018427638670283585,-0.7421881228960701,-1.5078560017476021,0.8614067894011733,0.8721827167101455,1
2025-03-15,103.14,90.01,-0.2868821545033768,0.47115092658125024,-0.15056369528218755,-1.3919375416314967,0.8614067894011733,0.9890297811614644,0
2025-03-16,85.79,104.6,-0.07725394363206145,0.3677167834732965,-0.5327147428866925,-1.3256007237479444,0.8614067894011733,0.14360690307250967,1
2025-03-17,106.8,92.2,0.305364201325645,0.581745894981293,-0.2078818320650728,-1.116331999290551,0.7086219661529207,0.7007306515511836,0
2025-03-18,89.99,98.68,0.6058279729118108,1.258046061456375,-0.22501398809087209,-1.2199405344385739,0.6363350968041801,0.227232743317081,1
2025-03-19,94.37,108.74,0.6516983533255444,1.1577945073671276,-0.72424230246799,-0.701897858698458,1.0175640223756346,0.4746735856845801,1
2025-03-20,95.11,108.01,0.7813657406212539,0.8761353792116229,-0.9079948466497162,-0.257030848046385,0.9442507674580469,0.8588178563970857,1
2025-03-21,100.1,26.93,0.551442198143502,1.0511777752404676,0.9565171311765225,0.25793434645171026,0.9075941399992532,0.8309425763155623,0
2025-03-22,13.87,91.0,-0.506750302871048,-0.3579135127917326,1.0942524330514845,0.3225614525341407,0.9075941399992532,-2.2651227784925885,1
2025-03-23,80.0,108.5,-0.1101875366091278,0.013653755142224184,-0.5880439222417806,0.05447864211813361,0.9075941399992532,0.18141036510087738,1
2025-03-24,102.81,100.62,-0.23222178509747327,0.14175296314515148,-1.0728070916894639,-0.3349937061775707,0.9285617309056833,0.8496533807538452,0
2025-03-25,99.0,101.02,0.15728219663949233,0.09480977511923402,-0.6848699861131847,-0.5757211277756179,0.7536363046723198,0.548753097134109,1
2025-03-26,97.95,103.91,0.12721963492721333,-0.037267669157076105,-0.818536965976743,-0.6461612539818646,0.6531971454352244,0.5640272232061766,1
2025-03-27,97.39,85.21,0.27408533093111026,1.1800726304980713,-1.0152629370170558,-0.7237821697528258,0.7018771467005027,0.6743827840768667,0
2025-03-28,79.05,104.32,-0.14513062942736893,0.19347003469912832,-0.43141352480274464,-0.6516323317454569,0.6117018431518708,-0.03968260979230482,1
2025-03-29,96.17,17.5,-0.7971882862379799,0.8085053625641146,-0.3776664706743135,-0.6396643491375995,0.6117018431518708,0.6900387633007361,0
2025-03-30,12.2,63.25,0.06622335816451314,0.7002973359281015,2.7608631468118934,-0.34764557350587727,0.6117018431518708,-2.6252103006415877,1
2025-03-31,64.41,93.07,0.07663032222838863,0.6032283708575603,-0.121181369644273,-0.6263285970888437,0.6234319639386846,-0.8782321311488289,1
2025-04-01,90.84,63.04,0.35607070400906804,1.2294027602880186,-0.2291727172580846,-0.5815341478994344,0.8848670309748019,0.26045396752382816,0
2025-04-02,62.75,59.2,0.4664698373949425,1.2150811097038403,0.9223884298586376,-0.13803490668825943,0.7108213638004484,-0.8862510473366645,0
2025-04-03,58.7,98.88,0.12820625123965468,1.3073761912463222,0.24017603212416955,0.2880252741514659,0.40877075353998843,-1.0328826576285157,1
2025-04-04,98.87,94.27,0.009464671244899296,1.305784896736969,-0.4565919176955421,0.3598331697986107,-0.002076727018172097,0.4823106487206136,0
2025-04-05,92.43,61.0,-0.7534798760032745,1.3415890231974146,0.2890410998389165,-0.2532694820839157,-0.002076727018172097,0.30627634574003176,0
2025-04-06,60.22,81.66,-0.5747592283121331,1.4131972761183056,-0.11874037643743088,-0.6642841990737632,-0.002076727018172097,-0.9641490903042105,1
2025-04-07,78.69,84.14,-0.04391721710797217,1.3272673726132362,-0.8706566913006127,-0.6581292365897221,0.08575255237309728,-0.17524047868190676,1
2025-04-08,80.42,85.0,0.03759766902128997,1.180868277752748,-0.8779344673432345,-0.5093843098920654,-0.02700323369015211,-0.08054089703508603,1
2025-04-09,85.6,83.95,-0.15512533146121255,0.7925924174705833,-0.49994214890594196,-0.6516323317454568,-0.40310023141737694,-0.0477015259801402,0
2025-04-10,83.95,85.1,-0.7357301575780809,0.7551969965007846,-0.5367378613201916,-0.354142478350143,-0.4577919195858969,-0.08779610691931816,1
2025-04-11,89.0,98.43,-0.5717680464736601,1.1951899283369263,-0.7618516792845205,-0.20950085997518,-0.43286541291391684,-0.04388299446212345,1
2025-04-12,95.38,56.0,-1.5836690232771924,1.3264717253585598,-0.2632562149980653,0.47096443687157263,-0.43286541291391684,0.4651272568895377,0
2025-04-13,42.36,77.99,-0.7278041671670977,0.6915452161266593,0.5423167468377386,0.34410382122828403,-0.43286541291391684,-1.1550756662050585,1
2025-04-14,77.51,74.0,-0.724460181796046,0.7392840514072533,-0.5081239965066535,0.14817084881964623,-0.28096034872467524,-0.31538058539312924,0
2025-04-15,69.9,78.48,-0.7356006318056297,0.14732249392788743,-0.20657092830584273,0.4374540855695722,-0.29444998762951224,-0.46773999296200575,1
2025-04-16,78.3,83.99,-0.8837852702467134,-0.3101746775111386,-0.5767882313435642,-0.169493603828913,-0.1617529962286786,-0.2966697809548458,1
2025-04-17,81.67,88.0,-0.8033120180437135,-1.4169200087662432,-0.9579900038120752,-0.3031930666766923,-0.11116685033554337,-0.08626869431211168,1
2025-04-18,88.0,74.38,-1.0341706132406807,0.0542317651307291,-1.003374396028177,-0.2536114244441402,-0.11116685033554337,0.06685441956036858,0
2025-04-19,78.6,90.75,-1.8293461069898453,1.24531570538155,-0.7281298101677756,-0.3353356485377952,-0.11116685033554337,-0.45322957319354146,1
2025-04-20,103.34,95.43,-1.3936367048410743,1.120399086397329,-1.0297732855243953,-0.19958453152866923,-0.11116685033554337,0.17186403630583497,0
2025-04-21,98.62,88.4,-0.8833599322815601,0.10117495315664655,-1.2476997346019112,-0.006045155641603344,-0.11116685033554337,0.3505713113490289,0
2025-04-22,86.98,94.18,-0.5620018032308416,0.22609157214086759,-1.0804916999332261,0.062343316403296635,-0.3183501087326453,0.08212854563243664,1
2025-04-23,91.72,86.89,-0.18382059444792287,-0.5281820252925179,-0.8254983169740335,-0.006045155641602761,-0.33066673555880044,0.30283966737381696,0
2025-04-24,85.06,80.55,0.02676240640317488,-1.2402863182280455,-0.16466721158838646,-0.1770163357538527,-0.41658987032221284,0.02446871971038036,0
2025-04-25,80.56,87.77,-0.706648291000075,0.5117289365697552,-0.7477481629783216,-0.20881697525473075,-0.5840373445539822,-0.217626178531895,1
2025-04-26,85.55,95.6,-1.7572355320878064,0.8618137286274447,-0.7580093751626392,0.053794757397684356,-0.5840373445539822,0.058071797068929426,1
2025-04-27,95.6,85.1,-1.4229181644665327,1.4171755123916885,-0.8212039770731074,0.33794885874424313,-0.5840373445539822,0.3570628149296573,0
2025-04-28,83.1,85.08,-0.4886132407072859,1.4195624541557181,-1.188618658280751,0.3974468294233058,-0.5890226458883779,-0.04388299446212345,1
2025-04-29,80.31,89.91,-0.18485161959663252,1.37739314965786,-1.0368702472553992,0.6097930351227198,-0.6684942142190431,-0.044646700765726695,1
2025-04-30,85.49,87.45,0.4449510423492993,1.340793375942738,-1.025252927733947,0.9797746688856278,-0.6008993931850276,0.1397883715544924,1
2025-05-01,85.93,92.2,0.38849803625266943,1.406832098080893,-1.1280006603108383,1.3220589714703508,-0.6255326468373369,0.04585249621127542,1
2025-05-02,82.0,89.0,-0.5280297836323515,1.1196034391426524,-0.7295311210828146,1.0956931290017324,-0.489316619200459,0.227232743317081,1
2025-05-03,88.72,44.9,-1.5728628731184098,1.2540678251829922,-0.3537537779628417,0.20732687713848438,-0.489316619200459,0.10503973474053818,0
2025-05-04,33.4,70.71,-1.7240868029705907,-0.32370068084064024,0.3948626757133127,-0.21668164953989408,-0.489316619200459,-1.5789326647049409,1
2025-05-05,81.6,81.41,-0.7800731207399185,0.38999490660424035,0.11238551738819408,-0.3069544326391622,-0.5110173426560654,-0.593369679904764,0
2025-05-06,86.0,82.64,-0.8990619099232398,-0.2353838355715413,-0.19079487961717798,-0.28130875562232477,-0.24518348032489257,-0.18478680747694917,0
2025-05-07,81.78,87.59,-0.526109594895233,-0.12001498364343907,-0.4067775748448011,-0.09836959290221747,-0.27626830040995015,-0.13781886980534042,1
2025-05-08,87.4,90.88,-0.4031486820234102,0.9724086970274874,-0.27735973130426417,0.1892039320465861,-0.15750082744345803,0.05119844033649918,1
2025-05-09,88.33,96.92,-0.6829519826827101,1.0901644907196193,-0.42522063462983045,0.3772722301700606,-0.2635117940542895,0.17682812727925684,1
2025-05-10,92.87,89.92,-1.6694140977768333,1.4450231663053683,-0.4840756930614682,0.6887817203345789,-0.2635117940542895,0.40746743096748145,0
2025-05-11,90.06,77.25,-1.793520265192882,1.4275189267024837,-0.06241671836844436,1.0864606852756706,-0.2635117940542895,0.14017022470629428,0
2025-05-12,77.02,85.0,-1.8259680748443186,1.43070151572119,0.3506083729448233,1.1716043329715715,-0.15031612846153453,-0.34363771862645454,1
2025-05-13,85.03,89.86,-0.9590311089893417,1.535726953338497,-0.17131213754034558,0.9920845938537097,-0.09841034397988266,-0.0477015259801402,1
2025-05-14,87.78,88.0,-0.8756932401312358,1.3980799782794509,-0.26931349443726615,0.5058425576144718,-0.2004623948251642,0.137879105795484,1
2025-05-15,82.24,88.47,-0.6315213692523443,1.1554075656030978,0.0626615816932621,0.3642784204815298,-0.16439227340571186,0.06685441956036858,1
2025-05-16,84.91,94.94,-0.9757098343131818,1.176890041479365,-0.10762029627292789,0.09824726422686902,-0.18462673176296573,0.08480151769504825,1
2025-05-17,92.17,101.49,-1.9339970099522155,0.7806577086504348,-0.4147786081338947,0.3088837581251609,-0.18462673176296573,0.3318605069107455,1
2025-05-18,98.57,99.03,-1.890428734267514,0.17596579509624385,-0.8528012780283416,0.43779602792979666,-0.18462673176296573,0.5819743213408562,1
2025-05-19,93.37,102.12,-1.5256254406948642,1.3606845573096522,-0.7627105472647057,0.5950895136330666,-0.17450950258433828,0.48803844599763924,1
2025-05-20,97.41,102.33,-1.0290954234024103,1.2039420481383685,-0.776768859993,0.6699748905222314,0.0826733956665585,0.6060310699043634,1
2025-05-21,97.9,108.15,-0.9308255767803776,0.9724086970274874,-0.014455722211786998,0.2086946465793829,0.030181105145566257,0.6140499860921989,1
2025-05-22,115.0,93.16,-1.3168076910854563,0.6278934357525339,0.9184105150030427,-0.0959759963806461,-0.008674919960755227,0.8362885204407862,0
2025-05-23,87.12,94.76,-1.4503327259583954,0.6716540347597451,0.38252209894538863,-0.2163397071796696,0.005107971963751407,0.2638906458900436,1
2025-05-24,88.74,20.84,-1.8446632080505267,-0.7469850203285738,0.4464399581023286,0.014471385971867173,0.005107971963751407,0.32498715017831525,0
2025-05-25,14.1,74.74,-0.7918848843244365,0.4067034989524483,1.3760063341301314,0.5967992254341887,0.005107971963751407,-2.4976713479398214,1
2025-05-26,65.1,65.69,-1.308507432871028,0.8411269000058539,0.5178616111914128,0.5161008284212069,0.1228490593613966,-0.43948285972868045,1
2025-05-27,44.9,61.54,-1.2532339748088563,0.0494578816026697,2.333915353504045,0.41898919811744945,0.08663231143210837,-0.7850599621092151,1
2025-05-28,60.25,108.8,-0.9643826204755083,0.9564957519339561,0.5746373050394444,0.40086625302555057,0.03985845479468714,-0.9435290201069189,1
2025-05-29,102.1,27.46,-1.0717515909332966,-1.1503781784495934,0.1993572012764208,0.42548610296171513,-0.18433347874329503,0.861108975307896,0
2025-05-30,33.48,97.7,-1.0880947828275496,0.3120214756459368,0.2425718217531071,0.8840308080227678,-0.3206961328900078,-2.2448845614470985,1
2025-05-31,94.81,85.22,-1.4217551463877998,1.08539060719156,-1.1222598059169688,1.141171462911591,-0.3206961328900078,0.43725197680801375,0
2025-06-01,86.56,70.0,-1.5558345515668304,0.38362972856682787,0.12599179433744376,0.8515462838014407,-0.3206961328900078,-0.03930075664050293,0
2025-06-02,71.65,96.0,-1.3114922000998166,1.086981901700913,-0.34380899082385524,0.4607061660648383,-0.20530106964972517,-0.6204812536826841,1
2025-06-03,94.03,62.77,-0.8471578489550952,0.728940637096458,0.7515641089575935,0.8043582380904591,-0.08316118695702455,0.3723369410017253,0
2025-06-04,60.93,85.97,-0.9703889155808892,0.42261644404597964,0.0856249992687399,0.6990399911413135,-0.11219323590438929,-0.8965610824353102,1
2025-06-05,80.48,58.35,-0.9902951764384537,-0.8687190502940886,0.68357792778925,0.519520252023452,-0.0032497390968538897,-0.010661770255375734,0
2025-06-06,59.9,94.6,-1.2671245653622742,0.9278524507655996,1.4776239772594106,0.5677341248151064,-0.024070703493449194,-1.0653401755316598,1
2025-06-07,87.66,81.82,-1.3317389287021122,0.10594883668470596,0.20238584099602128,0.32427116433526276,-0.024070703493449194,0.3188774997494877,0
2025-06-08,73.87,86.0,-1.7128076987055436,0.3891992593495638,0.48929294995577916,0.13209955788909483,-0.024070703493449194,-0.16913082825307976,1
2025-06-09,65.0,74.7,-1.276108719655245,0.39795137915100603,-0.4592137252140021,0.4600222813443893,-0.11879142884697241,-0.009516210799970603,1
2025-06-10,67.8,92.0,-0.9264922612235537,-1.0851351035661148,0.887762489183803,0.40736315786981625,-0.26057926385758656,-0.4410102723358869,1
2025-06-11,83.75,87.06,-0.9296852565512925,1.0766384873901178,-0.8757194920259148,0.5643147012128616,-0.07363046381773851,0.21959568028104695,1
2025-06-12,80.0,87.0,-0.645642639038604,1.4529796388521339,0.6193888471648833,1.2475155369414095,-0.034921065221251865,0.030960223291009253,1
2025-06-13,89.9,78.5,-1.06599275173224,1.1307425007081242,-0.17578729175288946,2.0739902216040247,0.21683665216574358,0.02866910438019899,0
2025-06-14,91.1,99.4,-1.423638327761361,0.27462605467613815,-0.15879074646080352,1.820610932677671,0.21683665216574358,-0.2959060746512426,1
2025-06-15,95.1,97.79,-1.5416486422522222,1.156998860112451,-0.542659530025679,0.9941362480150566,0.21683665216574358,0.5021670126143022,1
2025-06-16,97.57,101.77,-1.2238629573635862,0.842718194515207,-0.9505314134578354,1.0098655965853838,0.21859617028376574,0.44068865517422917,1
2025-06-17,97.12,107.08,-0.790296034849035,1.37739314965786,-0.9608830327979621,1.1418553476320399,0.4243131635825162,0.5926662095913038,1
2025-06-18,101.61,109.08,-1.0510760703452513,1.1872334557901605,-0.714433126062717,1.229050649489287,0.3339912335240484,0.7954302331980044,1
2025-06-19,107.4,104.57,-1.3136677396454826,1.2866893626247313,-0.9343485325680302,1.2215279175643485,0.7643400398902876,0.8718008635583435,0
2025-06-20,100.56,110.48,-1.2411135698122668,1.4044451563168634,-0.809089418194706,1.3620662276166176,0.6618481095155005,0.6995850920957785,1
2025-06-21,108.15,101.07,-1.3529631451338384,1.4553665806161635,-0.8542929960991895,1.839075820129793,0.6618481095155005,0.9252603048105812,0
2025-06-22,99.0,58.02,-1.6861831210677538,0.31361277015528993,0.402818505424502,1.7508546911918732,0.6618481095155005,0.5659364889651849,0
2025-06-23,56.77,71.67,-1.254416730148152,1.068682014843352,1.6362885357041483,0.9948201327355055,0.6021711200125838,-1.0779413295411158,1
2025-06-24,65.08,80.2,-0.7391373021829375,-0.22663171577009905,1.161470153395452,1.0013170375797709,-0.11732516374861991,-0.5567117773318008,1
2025-06-25,80.2,106.37,-1.1805209200281006,0.7671317053209331,-0.4515743205481444,1.4950818057439472,-0.1487032368533472,-0.23099103884495414,1
2025-06-26,101.31,89.24,-1.0384358352485592,0.5706068334158211,0.4859930887687518,1.3552273804121266,-0.35060794089638364,0.7683186594200841,0
2025-06-27,96.05,88.24,-1.058722285087739,0.2085873325379831,-0.3024477170412526,1.1630557739659588,-0.48799698061194235,0.11420421038377869,0
2025-06-28,79.98,89.42,-1.4467000831515946,-0.2831226708521353,0.4697198007231377,1.5679155284717659,-0.48799698061194235,0.07601889520360909,1
2025-06-29,89.66,89.03,-1.2393951945644164,1.120399086397329,-0.7259148348504559,1.6554527726892372,-0.48799698061194235,0.12107756711620947,0
2025-06-30,85.03,95.39,-1.346217442904582,1.3742105606391537,-0.7844986718146668,1.8842122116794278,-0.5157093909707905,0.10618529419594332,1
2025-07-01,89.1,102.7,-0.8061226039480248,1.3129457220290581,-0.8500890633540725,2.6518728103834275,-0.39914131565182703,0.3490438987418219,1
2025-07-02,92.54,80.91,-0.9566821282664705,1.3113544275197049,-0.6582450787274439,1.9177225629814272,-0.41409721965501445,0.6281785527088617,0
2025-07-03,79.0,103.46,-0.40461022616817394,1.2087159316664278,-0.4101226396097328,0.9493417988256472,-0.409698424359959,-0.20387946506703397,1
2025-07-04,99.98,88.36,-0.9294955321341218,1.1235816754160353,-0.40998702887601934,1.1172354976958763,-0.4319856538549058,0.6571993922457903,0
2025-07-05,90.28,87.71,-1.4211469920466713,-0.12558451442617505,0.7493039300623695,1.0956931290017324,-0.4319856538549058,0.08060113302522962,0
2025-07-06,82.98,114.37,-0.6727902540813414,-0.42156529316585795,-0.31537594032193506,0.8730886524955839,-0.4319856538549058,0.055780678158119164,1
2025-07-07,108.06,96.77,-1.1975855087959668,0.5594677718503491,0.04693073658250177,0.6576649655541498,-0.409698424359959,1.073801180861441,0
2025-07-08,81.49,91.29,-0.6377810414402147,0.4067034989524483,-0.053692427832878926,0.523623560346146,-0.32201577147852445,0.4017396336904558,1
2025-07-09,88.57,95.73,-0.5226545874335077,1.0241257685814642,-0.8471508307902812,0.9267736030508303,-0.3095525181425344,0.19248410650312678,1
2025-07-10,89.1,103.38,-0.7613227232041316,0.521276703625874,-0.9481356238288977,1.0970608984426304,-0.18257396062527287,0.3620269059030797,1
2025-07-11,99.28,107.65,-0.8457888232192273,0.45603362874239545,-0.8049306890274933,1.2454638827800626,-0.12524299527971966,0.6541445670313768,1
